# E = 0.5
# x, V(x), E + psi, E + |psi|^2
-7.907908e-01, 3.126750e-01, 1.064528e+00, 8.186924e-01
-7.867868e-01, 3.095167e-01, 1.066206e+00, 8.205896e-01
-7.827828e-01, 3.063744e-01, 1.067881e+00, 8.224885e-01
-7.787788e-01, 3.032482e-01, 1.069552e+00, 8.243890e-01
-7.747748e-01, 3.001380e-01, 1.071219e+00, 8.262909e-01
-7.707708e-01, 2.970438e-01, 1.072882e+00, 8.281942e-01
-7.667668e-01, 2.939656e-01, 1.074542e+00, 8.300988e-01
-7.627628e-01, 2.909035e-01, 1.076198e+00, 8.320045e-01
-7.587588e-01, 2.878574e-01, 1.077851e+00, 8.339113e-01
-7.547548e-01, 2.848274e-01, 1.079499e+00, 8.358189e-01
-7.507508e-01, 2.818133e-01, 1.081143e+00, 8.377273e-01
-7.467467e-01, 2.788154e-01, 1.082783e+00, 8.396364e-01
-7.427427e-01, 2.758334e-01, 1.084419e+00, 8.415461e-01
-7.387387e-01, 2.728675e-01, 1.086051e+00, 8.434562e-01
-7.347347e-01, 2.699176e-01, 1.087679e+00, 8.453665e-01
-7.307307e-01, 2.669837e-01, 1.089302e+00, 8.472771e-01
-7.267267e-01, 2.640659e-01, 1.090921e+00, 8.491877e-01
-7.227227e-01, 2.611641e-01, 1.092536e+00, 8.510983e-01
-7.187187e-01, 2.582783e-01, 1.094145e+00, 8.530087e-01
-7.147147e-01, 2.554086e-01, 1.095751e+00, 8.549188e-01
-7.107107e-01, 2.525549e-01, 1.097351e+00, 8.568285e-01
-7.067067e-01, 2.497172e-01, 1.098947e+00, 8.587376e-01
-7.027027e-01, 2.468955e-01, 1.100538e+00, 8.606461e-01
-6.986987e-01, 2.440899e-01, 1.102124e+00, 8.625537e-01
-6.946947e-01, 2.413004e-01, 1.103706e+00, 8.644604e-01
-6.906907e-01, 2.385268e-01, 1.105282e+00, 8.663660e-01
-6.866867e-01, 2.357693e-01, 1.106853e+00, 8.682705e-01
-6.826827e-01, 2.330278e-01, 1.108419e+00, 8.701736e-01
-6.786787e-01, 2.303024e-01, 1.109980e+00, 8.720753e-01
-6.746747e-01, 2.275930e-01, 1.111535e+00, 8.739754e-01
-6.706707e-01, 2.248996e-01, 1.113085e+00, 8.758738e-01
-6.666667e-01, 2.222222e-01, 1.114630e+00, 8.777703e-01
-6.626627e-01, 2.195609e-01, 1.116170e+00, 8.796649e-01
-6.586587e-01, 2.169156e-01, 1.117703e+00, 8.815574e-01
-6.546547e-01, 2.142864e-01, 1.119231e+00, 8.834476e-01
-6.506507e-01, 2.116731e-01, 1.120754e+00, 8.853354e-01
-6.466466e-01, 2.090759e-01, 1.122271e+00, 8.872208e-01
-6.426426e-01, 2.064948e-01, 1.123782e+00, 8.891035e-01
-6.386386e-01, 2.039297e-01, 1.125287e+00, 8.909834e-01
-6.346346e-01, 2.013806e-01, 1.126786e+00, 8.928605e-01
-6.306306e-01, 1.988475e-01, 1.128279e+00, 8.947344e-01
-6.266266e-01, 1.963305e-01, 1.129766e+00, 8.966052e-01
-6.226226e-01, 1.938295e-01, 1.131247e+00, 8.984727e-01
-6.186186e-01, 1.913445e-01, 1.132722e+00, 9.003367e-01
-6.146146e-01, 1.888756e-01, 1.134190e+00, 9.021972e-01
-6.106106e-01, 1.864227e-01, 1.135652e+00, 9.040538e-01
-6.066066e-01, 1.839858e-01, 1.137108e+00, 9.059067e-01
-6.026026e-01, 1.815649e-01, 1.138557e+00, 9.077555e-01
-5.985986e-01, 1.791601e-01, 1.140000e+00, 9.096002e-01
-5.945946e-01, 1.767714e-01, 1.141436e+00, 9.114406e-01
-5.905906e-01, 1.743986e-01, 1.142866e+00, 9.132765e-01
-5.865866e-01, 1.720419e-01, 1.144289e+00, 9.151080e-01
-5.825826e-01, 1.697012e-01, 1.145705e+00, 9.169347e-01
-5.785786e-01, 1.673766e-01, 1.147114e+00, 9.187565e-01
-5.745746e-01, 1.650680e-01, 1.148516e+00, 9.205734e-01
-5.705706e-01, 1.627754e-01, 1.149912e+00, 9.223852e-01
-5.665666e-01, 1.604988e-01, 1.151300e+00, 9.241917e-01
-5.625626e-01, 1.582383e-01, 1.152681e+00, 9.259928e-01
-5.585586e-01, 1.559938e-01, 1.154055e+00, 9.277884e-01
-5.545546e-01, 1.537654e-01, 1.155422e+00, 9.295783e-01
-5.505506e-01, 1.515530e-01, 1.156782e+00, 9.313623e-01
-5.465465e-01, 1.493566e-01, 1.158134e+00, 9.331405e-01
-5.425425e-01, 1.471762e-01, 1.159479e+00, 9.349125e-01
-5.385385e-01, 1.450119e-01, 1.160816e+00, 9.366782e-01
-5.345345e-01, 1.428636e-01, 1.162146e+00, 9.384376e-01
-5.305305e-01, 1.407313e-01, 1.163469e+00, 9.401905e-01
-5.265265e-01, 1.386151e-01, 1.164783e+00, 9.419366e-01
-5.225225e-01, 1.365149e-01, 1.166090e+00, 9.436760e-01
-5.185185e-01, 1.344307e-01, 1.167389e+00, 9.454085e-01
-5.145145e-01, 1.323626e-01, 1.168681e+00, 9.471338e-01
-5.105105e-01, 1.303105e-01, 1.169964e+00, 9.488519e-01
-5.065065e-01, 1.282744e-01, 1.171240e+00, 9.505627e-01
-5.025025e-01, 1.262544e-01, 1.172507e+00, 9.522659e-01
-4.984985e-01, 1.242504e-01, 1.173767e+00, 9.539616e-01
-4.944945e-01, 1.222624e-01, 1.175018e+00, 9.556494e-01
-4.904905e-01, 1.202905e-01, 1.176261e+00, 9.573293e-01
-4.864865e-01, 1.183346e-01, 1.177496e+00, 9.590011e-01
-4.824825e-01, 1.163947e-01, 1.178723e+00, 9.606647e-01
-4.784785e-01, 1.144708e-01, 1.179941e+00, 9.623200e-01
-4.744745e-01, 1.125630e-01, 1.181151e+00, 9.639668e-01
-4.704705e-01, 1.106712e-01, 1.182353e+00, 9.656050e-01
-4.664665e-01, 1.087955e-01, 1.183545e+00, 9.672344e-01
